,0,1,2
1427,-62.0,-3.0,1266296950000.0
1428,-62.0,-2.0,1328067120000.0
1429,-62.0,-1.0,1379075490000.0
1430,-62.0,0.0,1416323140000.0
1431,-62.0,1.0,1438068770000.0
1432,-62.0,2.0,1443903310000.0
1433,-62.0,3.0,1434635730000.0
1434,-62.0,4.0,1412071950000.0
1435,-62.0,5.0,1378744010000.0
1436,-62.0,6.0,1337228130000.0
1437,-62.0,7.0,1289966320000.0
1438,-62.0,8.0,1239156520000.0
1439,-62.0,9.0,1186677650000.0
1440,-62.0,10.0,1134062730000.0
1441,-62.0,11.0,1082506940000.0
1442,-62.0,12.0,1032896580000.0
1443,-62.0,13.0,983864574000.0
1444,-62.0,14.0,939741807000.0
1445,-62.0,15.0,898807955000.0
1446,-62.0,16.0,861136552000.0
1447,-62.0,17.0,826697449000.0
1448,-62.0,18.0,795384742000.0
1449,-62.0,19.0,767040684000.0
1450,-61.0,-30.0,1253268000000.0
1451,-61.0,-29.0,1295783170000.0
1452,-61.0,-28.0,1336807520000.0
1453,-61.0,-27.0,1374732680000.0
1454,-61.0,-26.0,1407579460000.0
1455,-61.0,-25.0,1433032720000.0
1456,-61.0,-24.0,1448786790000.0
1457,-61.0,-23.0,1452038680000.0
1458,-61.0,-22.0,1440142070000.0
1459,-61.0,-21.0,1411728930000.0
1460,-61.0,-20.0,1367133650000.0
1461,-61.0,-19.0,1308584710000.0
1462,-61.0,-18.0,1240008360000.0
1463,-61.0,-17.0,1166461890000.0
1464,-61.0,-16.0,1093376150000.0
1465,-61.0,-15.0,1025801520000.0
1466,-61.0,-14.0,967911997000.0
1467,-61.0,-13.0,922761429000.0
1468,-61.0,-12.0,885296923000.0
1469,-61.0,-11.0,870725321000.0
1470,-61.0,-10.0,872329904000.0
1471,-61.0,-9.0,889870746000.0
1472,-61.0,-8.0,922536968000.0
1473,-61.0,-7.0,968845492000.0
1474,-61.0,-6.0,1026512060000.0
1475,-61.0,-5.0,1092405040000.0
1476,-61.0,-4.0,1162586360000.0
1477,-61.0,-3.0,1232567140000.0
1478,-61.0,-2.0,1297710190000.0
1479,-61.0,-1.0,1353722230000.0
1480,-61.0,0.0,1397134330000.0
1481,-61.0,1.0,1425647860000.0
1482,-61.0,2.0,1438297230000.0
1483,-61.0,3.0,1435409840000.0
1484,-61.0,4.0,1418415570000.0
1485,-61.0,5.0,1389561770000.0
1486,-61.0,6.0,1351383780000.0
1487,-61.0,7.0,1306374960000.0
1488,-61.0,8.0,1256847840000.0
1489,-61.0,9.0,1204828500000.0
1490,-61.0,10.0,1152008590000.0
1491,-61.0,11.0,1099735760000.0
1492,-61.0,12.0,1049036720000.0
1493,-61.0,13.0,998778601000.0
1494,-61.0,14.0,953158664000.0
1495,-61.0,15.0,910652473000.0
1496,-61.0,16.0,871392084000.0
1497,-61.0,17.0,835391783000.0
1498,-61.0,18.0,802575483000.0
1499,-61.0,19.0,772805231000.0
1500,-60.0,-30.0,1231021540000.0
1501,-60.0,-29.0,1273238650000.0
1502,-60.0,-28.0,1314590290000.0
1503,-60.0,-27.0,1353651850000.0
1504,-60.0,-26.0,1388630640000.0
1505,-60.0,-25.0,1417381940000.0
1506,-60.0,-24.0,1437535830000.0
1507,-60.0,-23.0,1446625540000.0
1508,-60.0,-22.0,1441652150000.0
1509,-60.0,-21.0,1420593200000.0
1510,-60.0,-20.0,1382985370000.0
1511,-60.0,-19.0,1330234650000.0
1512,-60.0,-18.0,1265584570000.0
1513,-60.0,-17.0,1193686470000.0
1514,-60.0,-16.0,1119888740000.0
1515,-60.0,-15.0,1049470570000.0
1516,-60.0,-14.0,987002634000.0
1517,-60.0,-13.0,936009925000.0
1518,-60.0,-12.0,891864678000.0
1519,-60.0,-11.0,870167216000.0
1520,-60.0,-10.0,864496321000.0
1521,-60.0,-9.0,874885218000.0
1522,-60.0,-8.0,900796908000.0
1523,-60.0,-7.0,941082804000.0
1524,-60.0,-6.0,993860256000.0
1525,-60.0,-5.0,1056400540000.0
1526,-60.0,-4.0,1125122050000.0
1527,-60.0,-3.0,1195746130000.0
1528,-60.0,-2.0,1263637630000.0
1529,-60.0,-1.0,1324275990000.0
1530,-60.0,0.0,1373758950000.0
1531,-60.0,1.0,1409226380000.0
1532,-60.0,2.0,1429111830000.0
1533,-60.0,3.0,1433191060000.0
1534,-60.0,4.0,1422446430000.0
1535,-60.0,5.0,1398812700000.0
1536,-60.0,6.0,1364674080000.0
1537,-60.0,7.0,1322529590000.0
1538,-60.0,8.0,1274786610000.0
1539,-60.0,9.0,1223614660000.0
1540,-60.0,10.0,1170868400000.0
1541,-60.0,11.0,1118062380000.0
1542,-60.0,12.0,1066376170000.0
1543,-60.0,13.0,1014934080000.0
1544,-60.0,14.0,967805895000.0
1545,-60.0,15.0,923679326000.0
1546,-60.0,16.0,882758844000.0
1547,-60.0,17.0,845111558000.0
1548,-60.0,18.0,810698670000.0
1549,-60.0,19.0,779409555000.0
1550,-59.0,-30.0,1208240050000.0
1551,-59.0,-29.0,1249922510000.0
1552,-59.0,-28.0,1291303910000.0
1553,-59.0,-27.0,1331139440000.0
1554,-59.0,-26.0,1367829120000.0
1555,-59.0,-25.0,1399412880000.0
1556,-59.0,-24.0,1423610740000.0
1557,-59.0,-23.0,1438058810000.0
1558,-59.0,-22.0,1439838900000.0
1559,-59.0,-21.0,1426297450000.0
1560,-59.0,-20.0,1396186020000.0
1561,-59.0,-19.0,1350042520000.0
1562,-59.0,-18.0,1290320220000.0
1563,-59.0,-17.0,1221117080000.0
1564,-59.0,-16.0,1147562890000.0
1565,-59.0,-15.0,1075044220000.0
1566,-59.0,-14.0,1008491690000.0
1567,-59.0,-13.0,951906796000.0
1568,-59.0,-12.0,901121769000.0
1569,-59.0,-11.0,872164884000.0
1570,-59.0,-10.0,858967572000.0
1571,-59.0,-9.0,861815636000.0
1572,-59.0,-8.0,880473735000.0
1573,-59.0,-7.0,914110611000.0
1574,-59.0,-6.0,961228374000.0
1575,-59.0,-5.0,1019526050000.0
1576,-59.0,-4.0,1085832170000.0
1577,-59.0,-3.0,1156166710000.0
1578,-59.0,-2.0,1226003320000.0
1579,-59.0,-1.0,1290689180000.0
1580,-59.0,0.0,1345956090000.0
1581,-59.0,1.0,1388400210000.0
1582,-59.0,2.0,1415826900000.0
1583,-59.0,3.0,1427398070000.0
1584,-59.0,4.0,1423569580000.0
1585,-59.0,5.0,1405890460000.0
1586,-59.0,6.0,1376558120000.0
1587,-59.0,7.0,1337971050000.0
1588,-59.0,8.0,1292599690000.0
1589,-59.0,9.0,1242744090000.0
1590,-59.0,10.0,1190424870000.0
1591,-59.0,11.0,1137330230000.0
1592,-59.0,12.0,1084809740000.0
1593,-59.0,13.0,1032265660000.0
1594,-59.0,14.0,983645684000.0
1595,-59.0,15.0,937873113000.0
1596,-59.0,16.0,895236768000.0
1597,-59.0,17.0,855866540000.0
1598,-59.0,18.0,819771343000.0
1599,-59.0,19.0,786871288000.0
1600,-58.0,-30.0,1185106620000.0
1601,-58.0,-29.0,1226027040000.0
1602,-58.0,-28.0,1267147340000.0
1603,-58.0,-27.0,1307395360000.0
1604,-58.0,-26.0,1345362720000.0
1605,-58.0,-25.0,1379283760000.0
1606,-58.0,-24.0,1407050970000.0
1607,-58.0,-23.0,1426314490000.0
1608,-58.0,-22.0,1434479100000.0
1609,-58.0,-21.0,1428433800000.0
1610,-58.0,-20.0,1406174360000.0
1611,-58.0,-19.0,1367354510000.0
1612,-58.0,-18.0,1313549580000.0
1613,-58.0,-17.0,1248161960000.0
1614,-58.0,-16.0,1175942070000.0
1615,-58.0,-15.0,1102250510000.0
1616,-58.0,-14.0,1032295680000.0
1617,-58.0,-13.0,970522821000.0
1618,-58.0,-12.0,913296065000.0
1619,-58.0,-11.0,877051773000.0
1620,-58.0,-10.0,856139760000.0
1621,-58.0,-9.0,851157844000.0
1622,-58.0,-8.0,862126408000.0
1623,-58.0,-7.0,888538923000.0
1624,-58.0,-6.0,929260831000.0
1625,-58.0,-5.0,982428811000.0
1626,-58.0,-4.0,1045312900000.0
1627,-58.0,-3.0,1114314110000.0
1628,-58.0,-2.0,1185123930000.0
1629,-58.0,-1.0,1253073490000.0
1630,-58.0,0.0,1313620750000.0
1631,-58.0,1.0,1362866080000.0
1632,-58.0,2.0,1397984330000.0
1633,-58.0,3.0,1417472250000.0
1634,-58.0,4.0,1421184470000.0
1635,-58.0,5.0,1410182550000.0
1636,-58.0,6.0,1386440820000.0
1637,-58.0,7.0,1352178470000.0
1638,-58.0,8.0,1309853350000.0
1639,-58.0,9.0,1261871300000.0
1640,-58.0,10.0,1210412560000.0
1641,-58.0,11.0,1157346360000.0
1642,-58.0,12.0,1104204530000.0
1643,-58.0,13.0,1050685210000.0
1644,-58.0,14.0,1000627440000.0
1645,-58.0,15.0,953209324000.0
1646,-58.0,16.0,908818973000.0
1647,-58.0,17.0,867662954000.0
1648,-58.0,18.0,829807002000.0
1649,-58.0,19.0,795210678000.0
1650,-57.0,-30.0,1161812900000.0
1651,-57.0,-29.0,1201762340000.0
1652,-57.0,-28.0,1242345370000.0
1653,-57.0,-27.0,1282653420000.0
1654,-57.0,-26.0,1321465810000.0
1655,-57.0,-25.0,1357216220000.0
1656,-57.0,-24.0,1387986420000.0
1657,-57.0,-23.0,1411545690000.0
1658,-57.0,-22.0,1425482320000.0
1659,-57.0,-21.0,1426698800000.0
1660,-57.0,-20.0,1412452970000.0
1661,-57.0,-19.0,1381525880000.0
1662,-57.0,-18.0,1334558330000.0
1663,-57.0,-17.0,1274130860000.0
1664,-57.0,-16.0,1204445900000.0
1665,-57.0,-15.0,1130679630000.0
1666,-57.0,-14.0,1058191900000.0
1667,-57.0,-13.0,991837946000.0
1668,-57.0,-12.0,928515621000.0
1669,-57.0,-11.0,885094482000.0
1670,-57.0,-10.0,856393449000.0
1671,-57.0,-9.0,843363189000.0
1672,-57.0,-8.0,846296121000.0
1673,-57.0,-7.0,864985612000.0
1674,-57.0,-6.0,898646540000.0
1675,-57.0,-5.0,945828200000.0
1676,-57.0,-4.0,1004270710000.0
1677,-57.0,-3.0,1070820160000.0
1678,-57.0,-2.0,1141489800000.0
1679,-57.0,-1.0,1211722100000.0
1680,-57.0,0.0,1276816650000.0
1681,-57.0,1.0,1332461440000.0
1682,-57.0,2.0,1375224330000.0
1683,-57.0,3.0,1402910930000.0
1684,-57.0,4.0,1414704530000.0
1685,-57.0,5.0,1411098870000.0
1686,-57.0,6.0,1393681760000.0
1687,-57.0,7.0,1364574600000.0
1688,-57.0,8.0,1326052020000.0
1689,-57.0,9.0,1280591530000.0
1690,-57.0,10.0,1230514810000.0
1691,-57.0,11.0,1177873420000.0
1692,-57.0,12.0,1124390400000.0
1693,-57.0,13.0,1070075740000.0
1694,-57.0,14.0,1018677170000.0
1695,-57.0,15.0,969647260000.0
1696,-57.0,16.0,923488944000.0
1697,-57.0,17.0,880500867000.0
1698,-57.0,18.0,840816591000.0
1699,-57.0,19.0,804443259000.0
1700,-56.0,-30.0,1138553130000.0
1701,-56.0,-29.0,1177344540000.0
1702,-56.0,-28.0,1217134850000.0
1703,-56.0,-27.0,1257170140000.0
1704,-56.0,-26.0,1296408510000.0
1705,-56.0,-25.0,1333481310000.0
1706,-56.0,-24.0,1366670700000.0
1707,-56.0,-23.0,1393921360000.0
1708,-56.0,-22.0,1412920120000.0
1709,-56.0,-21.0,1420926120000.0
1710,-56.0,-20.0,1414630740000.0
1711,-56.0,-19.0,1391971010000.0
1712,-56.0,-18.0,1352633020000.0
1713,-56.0,-17.0,1298274060000.0
1714,-56.0,-16.0,1232387570000.0
1715,-56.0,-15.0,1159780890000.0
1716,-56.0,-14.0,1085827710000.0
1717,-56.0,-13.0,1015697240000.0
1718,-56.0,-12.0,946829197000.0
1719,-56.0,-11.0,896488964000.0
1720,-56.0,-10.0,860049441000.0
1721,-56.0,-9.0,838850970000.0
1722,-56.0,-8.0,833494385000.0
1723,-56.0,-7.0,844054528000.0
1724,-56.0,-6.0,870067601000.0
1725,-56.0,-5.0,910479196000.0
1726,-56.0,-4.0,963494412000.0
1727,-56.0,-3.0,1026443180000.0
1728,-56.0,-2.0,1095757000000.0
1729,-56.0,-1.0,1167114370000.0
1730,-56.0,0.0,1235797800000.0
1731,-56.0,1.0,1297191930000.0
1732,-56.0,2.0,1347321590000.0
1733,-56.0,3.0,1383300330000.0
1734,-56.0,4.0,1403589360000.0
1735,-56.0,5.0,1408031130000.0
1736,-56.0,6.0,1397690200000.0
1737,-56.0,7.0,1374537250000.0
1738,-56.0,8.0,1340647800000.0
1739,-56.0,9.0,1298444060000.0
1740,-56.0,10.0,1250363050000.0
1741,-56.0,11.0,1198628270000.0
1742,-56.0,12.0,1145159290000.0
1743,-56.0,13.0,1090292940000.0
1744,-56.0,14.0,1037701020000.0
1745,-56.0,15.0,987130823000.0
1746,-56.0,16.0,939219157000.0
1747,-56.0,17.0,894371889000.0
1748,-56.0,18.0,852803322000.0
1749,-56.0,19.0,814582989000.0
1750,-55.0,-30.0,1115519840000.0
1751,-55.0,-29.0,1152991100000.0
1752,-55.0,-28.0,1191761410000.0
1753,-55.0,-27.0,1231216840000.0
1754,-55.0,-26.0,1270485350000.0
1755,-55.0,-25.0,1308389930000.0
1756,-55.0,-24.0,1343415780000.0
1757,-55.0,-23.0,1373702720000.0
1758,-55.0,-22.0,1397079930000.0
1759,-55.0,-21.0,1411113810000.0
1760,-55.0,-20.0,1412455460000.0
1761,-55.0,-19.0,1398202430000.0
1762,-55.0,-18.0,1367098260000.0
1763,-55.0,-17.0,1319814560000.0
1764,-55.0,-16.0,1258992040000.0
1765,-55.0,-15.0,1188889230000.0
1766,-55.0,-14.0,1114711520000.0
1767,-55.0,-13.0,1041808880000.0
1768,-55.0,-12.0,968147010000.0
1769,-55.0,-11.0,911314518000.0
1770,-55.0,-10.0,867339272000.0
1771,-55.0,-9.0,837975015000.0
1772,-55.0,-8.0,824186438000.0
1773,-55.0,-7.0,826313409000.0
1774,-55.0,-6.0,844192547000.0
1775,-55.0,-5.0,877142934000.0
1776,-55.0,-4.0,923815117000.0
1777,-55.0,-3.0,982037168000.0
1778,-55.0,-2.0,1048723650000.0
1779,-55.0,-1.0,1119913640000.0
1780,-55.0,0.0,1191018230000.0
1781,-55.0,1.0,1257259530000.0
1782,-55.0,2.0,1314219360000.0
1783,-55.0,3.0,1358354840000.0
1784,-55.0,4.0,1387378380000.0
1785,-55.0,5.0,1400408770000.0
1786,-55.0,6.0,1397901360000.0
1787,-55.0,7.0,1381416830000.0
1788,-55.0,8.0,1353043670000.0
1789,-55.0,9.0,1314912990000.0
1790,-55.0,10.0,1269531930000.0
1791,-55.0,11.0,1219276180000.0
1792,-55.0,12.0,1166260440000.0
1793,-55.0,13.0,1111154100000.0
1794,-55.0,14.0,1057574030000.0
1795,-55.0,15.0,1005580190000.0
1796,-55.0,16.0,955963605000.0
1797,-55.0,17.0,909253870000.0
1798,-55.0,18.0,865764049000.0
1799,-55.0,19.0,825634849000.0
1800,-54.0,-30.0,1092894920000.0
1801,-54.0,-29.0,1128912520000.0
1802,-54.0,-28.0,1166466480000.0
1803,-54.0,-27.0,1205069410000.0
1804,-54.0,-26.0,1244004610000.0
1805,-54.0,-25.0,1282277110000.0
1806,-54.0,-24.0,1318574880000.0
1807,-54.0,-23.0,1351241830000.0
1808,-54.0,-22.0,1378288530000.0
1809,-54.0,-21.0,1397454410000.0
1810,-54.0,-20.0,1405847210000.0
1811,-54.0,-19.0,1399875570000.0
1812,-54.0,-18.0,1377371950000.0
1813,-54.0,-17.0,1337999620000.0
1814,-54.0,-16.0,1283440120000.0
1815,-54.0,-15.0,1217226740000.0
1816,-54.0,-14.0,1144194600000.0
1817,-54.0,-13.0,1069730040000.0
1818,-54.0,-12.0,992242041000.0
1819,-54.0,-11.0,929550434000.0
1820,-54.0,-10.0,878397817000.0
1821,-54.0,-9.0,841015034000.0
1822,-54.0,-8.0,818749112000.0
1823,-54.0,-7.0,812235358000.0
1824,-54.0,-6.0,821636760000.0
1825,-54.0,-5.0,846562591000.0
1826,-54.0,-4.0,886074442000.0
1827,-54.0,-3.0,938509337000.0
1828,-54.0,-2.0,1001299050000.0
1829,-54.0,-1.0,1070943110000.0
1830,-54.0,0.0,1143128460000.0
1831,-54.0,1.0,1213076600000.0
1832,-54.0,2.0,1276056570000.0
1833,-54.0,3.0,1327950200000.0
1834,-54.0,4.0,1365727510000.0
1835,-54.0,5.0,1387731480000.0
1836,-54.0,6.0,1393718200000.0
1837,-54.0,7.0,1384694420000.0
1838,-54.0,8.0,1362607210000.0
1839,-54.0,9.0,1329433280000.0
1840,-54.0,10.0,1287542670000.0
1841,-54.0,11.0,1239429280000.0
1842,-54.0,12.0,1187392390000.0
1843,-54.0,13.0,1132435730000.0
1844,-54.0,14.0,1078138370000.0
1845,-54.0,15.0,1024890040000.0
1846,-54.0,16.0,973656097000.0
1847,-54.0,17.0,925110829000.0
1848,-54.0,18.0,879681208000.0
1849,-54.0,19.0,837595628000.0
1850,-53.0,-30.0,1070848020000.0
1851,-53.0,-29.0,1105308290000.0
1852,-53.0,-28.0,1141482190000.0
1853,-53.0,-27.0,1178996310000.0
1854,-53.0,-26.0,1217273400000.0
1855,-53.0,-25.0,1255490320000.0
1856,-53.0,-24.0,1292526550000.0
1857,-53.0,-23.0,1326935050000.0
1858,-53.0,-22.0,1356926290000.0
1859,-53.0,-21.0,1380397220000.0
1860,-53.0,-20.0,1394917110000.0
1861,-53.0,-19.0,1396821850000.0
1862,-53.0,-18.0,1383009480000.0
1863,-53.0,-17.0,1352154220000.0
1864,-53.0,-16.0,1304914300000.0
1865,-53.0,-15.0,1243944850000.0
1866,-53.0,-14.0,1173522610000.0
1867,-53.0,-13.0,1098858890000.0
1868,-53.0,-12.0,1018734120000.0
1869,-53.0,-11.0,951020683000.0
1870,-53.0,-10.0,893236478000.0
1871,-53.0,-9.0,848131195000.0
1872,-53.0,-8.0,817478173000.0
1873,-53.0,-7.0,802279784000.0
1874,-53.0,-6.0,802935538000.0
1875,-53.0,-5.0,819392414000.0
1876,-53.0,-4.0,851073237000.0
1877,-53.0,-3.0,896766575000.0
1878,-53.0,-2.0,954448609000.0
1879,-53.0,-1.0,1021147940000.0
1880,-53.0,0.0,1092956450000.0
1881,-53.0,1.0,1165262060000.0
1882,-53.0,2.0,1233188160000.0
1883,-53.0,3.0,1292156400000.0
1884,-53.0,4.0,1338447360000.0
1885,-53.0,5.0,1369603700000.0
1886,-53.0,6.0,1384608430000.0
1887,-53.0,7.0,1383816760000.0
1888,-53.0,8.0,1368717920000.0
1889,-53.0,9.0,1341402640000.0
1890,-53.0,10.0,1303867820000.0
1891,-53.0,11.0,1258650210000.0
1892,-53.0,12.0,1208207410000.0
1893,-53.0,13.0,1153872430000.0
1894,-53.0,14.0,1099198960000.0
1895,-53.0,15.0,1044924140000.0
1896,-53.0,16.0,992206848000.0
1897,-53.0,17.0,941886407000.0
1898,-53.0,18.0,894524522000.0
1899,-53.0,19.0,850452218000.0
1900,-52.0,-30.0,1049529480000.0
1901,-52.0,-29.0,1082358560000.0
1902,-52.0,-28.0,1117024810000.0
1903,-52.0,-27.0,1153252980000.0
1904,-52.0,-26.0,1190593170000.0
1905,-52.0,-25.0,1228374670000.0
1906,-52.0,-24.0,1265660590000.0
1907,-52.0,-23.0,1301206660000.0
1908,-52.0,-22.0,1333433200000.0
1909,-52.0,-21.0,1360425780000.0
1910,-52.0,-20.0,1379989450000.0
1911,-52.0,-19.0,1389070250000.0
1912,-52.0,-18.0,1383742180000.0
1913,-52.0,-17.0,1361728370000.0
1914,-52.0,-16.0,1322648470000.0
1915,-52.0,-15.0,1268172850000.0
1916,-52.0,-14.0,1201832460000.0
1917,-52.0,-13.0,1128460580000.0
1918,-52.0,-12.0,1047060350000.0
1919,-52.0,-11.0,975387034000.0
1920,-52.0,-10.0,911716647000.0
1921,-52.0,-9.0,859356856000.0
1922,-52.0,-8.0,820560855000.0
1923,-52.0,-7.0,796711977000.0
1924,-52.0,-6.0,788518011000.0
1925,-52.0,-5.0,796202959000.0
1926,-52.0,-4.0,819518898000.0
1927,-52.0,-3.0,857667142000.0
1928,-52.0,-2.0,909148488000.0
1929,-52.0,-1.0,971547017000.0
1930,-52.0,0.0,1041469800000.0
1931,-52.0,1.0,1114630390000.0
1932,-52.0,2.0,1186186660000.0
1933,-52.0,3.0,1251260630000.0
1934,-52.0,4.0,1305535970000.0
1935,-52.0,5.0,1345774940000.0
1936,-52.0,6.0,1370133230000.0
1937,-52.0,7.0,1378222470000.0
1938,-52.0,8.0,1370944830000.0
1939,-52.0,9.0,1350195610000.0
1940,-52.0,10.0,1317937610000.0
1941,-52.0,11.0,1276448210000.0
1942,-52.0,12.0,1228304020000.0
1943,-52.0,13.0,1175148430000.0
1944,-52.0,14.0,1120519850000.0
1945,-52.0,15.0,1065510500000.0
1946,-52.0,16.0,1011495670000.0
1947,-52.0,17.0,959501369000.0
1948,-52.0,18.0,910243660000.0
1949,-52.0,19.0,864175522000.0
1950,-51.0,-30.0,1029067440000.0
1951,-51.0,-29.0,1060220440000.0
1952,-51.0,-28.0,1093284400000.0
1953,-51.0,-27.0,1128070770000.0
1954,-51.0,-26.0,1164239180000.0
1955,-51.0,-25.0,1201257320000.0
1956,-51.0,-24.0,1238356460000.0
1957,-51.0,-23.0,1274485670000.0
1958,-51.0,-22.0,1308274330000.0
1959,-51.0,-21.0,1338014960000.0
1960,-51.0,-20.0,1361683420000.0
1961,-51.0,-19.0,1376856830000.0
1962,-51.0,-18.0,1379507110000.0
1963,-51.0,-17.0,1366349050000.0
1964,-51.0,-16.0,1335995660000.0
1965,-51.0,-15.0,1289072280000.0
1966,-51.0,-14.0,1228214500000.0
1967,-51.0,-13.0,1157675220000.0
1968,-51.0,-12.0,1076519830000.0
1969,-51.0,-11.0,1002126640000.0
1970,-51.0,-10.0,933533123000.0
1971,-51.0,-9.0,874576085000.0
1972,-51.0,-8.0,828032811000.0
1973,-51.0,-7.0,795717468000.0
1974,-51.0,-6.0,778691740000.0
1975,-51.0,-5.0,777436922000.0
1976,-51.0,-4.0,792011211000.0
1977,-51.0,-3.0,821980824000.0
1978,-51.0,-2.0,866315796000.0
1979,-51.0,-1.0,923170963000.0
1980,-51.0,0.0,989722182000.0
1981,-51.0,1.0,1062150860000.0
1982,-51.0,2.0,1135831940000.0
1983,-51.0,3.0,1205773530000.0
1984,-51.0,4.0,1267205410000.0
1985,-51.0,5.0,1316172200000.0
1986,-51.0,6.0,1349988250000.0
1987,-51.0,7.0,1367442060000.0
1988,-51.0,8.0,1368745310000.0
1989,-51.0,9.0,1355283170000.0
1990,-51.0,10.0,1329163400000.0
1991,-51.0,11.0,1292299670000.0
1992,-51.0,12.0,1247240910000.0
1993,-51.0,13.0,1195909190000.0
1994,-51.0,14.0,1141824550000.0
1995,-51.0,15.0,1086444990000.0
1996,-51.0,16.0,1031377060000.0
1997,-51.0,17.0,977855971000.0
1998,-51.0,18.0,926773215000.0
1999,-51.0,19.0,878724514000.0
2000,-50.0,-30.0,1009563660000.0
2001,-50.0,-29.0,1039021570000.0
2002,-50.0,-28.0,1070422950000.0
2003,-50.0,-27.0,1103650880000.0
2004,-50.0,-26.0,1138459540000.0
2005,-50.0,-25.0,1174440120000.0
2006,-50.0,-24.0,1210974210000.0
2007,-50.0,-23.0,1247190580000.0
2008,-50.0,-22.0,1281921120000.0
2009,-50.0,-21.0,1313671220000.0
2010,-50.0,-20.0,1340614640000.0
2011,-50.0,-19.0,1360632350000.0
2012,-50.0,-18.0,1370457240000.0
2013,-50.0,-17.0,1365849010000.0
2014,-50.0,-16.0,1344466710000.0
2015,-50.0,-15.0,1305892620000.0
2016,-50.0,-14.0,1251763420000.0
2017,-50.0,-13.0,1185563410000.0
2018,-50.0,-12.0,1106251870000.0
2019,-50.0,-11.0,1030559890000.0
2020,-50.0,-10.0,958197137000.0
2021,-50.0,-9.0,893498622000.0
2022,-50.0,-8.0,839779353000.0
2023,-50.0,-7.0,799337218000.0
2024,-50.0,-6.0,773613814000.0
2025,-50.0,-5.0,763396162000.0
2026,-50.0,-4.0,769012335000.0
2027,-50.0,-3.0,790345744000.0
2028,-50.0,-2.0,826781270000.0
2029,-50.0,-1.0,877003604000.0
2030,-50.0,0.0,938795663000.0
2031,-50.0,1.0,1008898800000.0
2032,-50.0,2.0,1083077490000.0
2033,-50.0,3.0,1156423750000.0
2034,-50.0,4.0,1223893320000.0
2035,-50.0,5.0,1280929170000.0
2036,-50.0,6.0,1324034030000.0
2037,-50.0,7.0,1351125040000.0
2038,-50.0,8.0,1361622990000.0
2039,-50.0,9.0,1356295440000.0
2040,-50.0,10.0,1336950390000.0
2041,-50.0,11.0,1305651580000.0
2042,-50.0,12.0,1264536130000.0
2043,-50.0,13.0,1215755850000.0
2044,-50.0,14.0,1162798170000.0
2045,-50.0,15.0,1107485920000.0
2046,-50.0,16.0,1051672770000.0
2047,-50.0,17.0,996821828000.0
2048,-50.0,18.0,944025436000.0
2049,-50.0,19.0,894041391000.0
2050,-49.0,-30.0,991092474000.0
2051,-49.0,-29.0,1018861850000.0
2052,-49.0,-28.0,1048570690000.0
2053,-49.0,-27.0,1080160810000.0
2054,-49.0,-26.0,1113468310000.0
2055,-49.0,-25.0,1148189540000.0
2056,-49.0,-24.0,1183840600000.0
2057,-49.0,-23.0,1219713040000.0
2058,-49.0,-22.0,1254829720000.0
2059,-49.0,-21.0,1287906260000.0
2060,-49.0,-20.0,1317326680000.0
2061,-49.0,-19.0,1341155970000.0
2062,-49.0,-18.0,1356953290000.0
2063,-49.0,-17.0,1360284220000.0
2064,-49.0,-16.0,1347781790000.0
2065,-49.0,-15.0,1318033160000.0
2066,-49.0,-14.0,1271632630000.0
2067,-49.0,-13.0,1211160070000.0
2068,-49.0,-12.0,1135296510000.0
2069,-49.0,-11.0,1059836330000.0
2070,-49.0,-10.0,985040945000.0
2071,-49.0,-9.0,915658375000.0
2072,-49.0,-8.0,855522804000.0
2073,-49.0,-7.0,807445463000.0
2074,-49.0,-6.0,773312610000.0
2075,-49.0,-5.0,754235474000.0
2076,-49.0,-4.0,750822097000.0
2077,-49.0,-3.0,763237433000.0
2078,-49.0,-2.0,791221174000.0
2079,-49.0,-1.0,833929347000.0
2080,-49.0,0.0,889734955000.0
2081,-49.0,1.0,955997749000.0
2082,-49.0,2.0,1029005250000.0
2083,-49.0,3.0,1104131780000.0
2084,-49.0,4.0,1176263460000.0
2085,-49.0,5.0,1240405250000.0
2086,-49.0,6.0,1292329420000.0
2087,-49.0,7.0,1329074410000.0
2088,-49.0,8.0,1349193830000.0
2089,-49.0,9.0,1352725040000.0
2090,-49.0,10.0,1340938650000.0
2091,-49.0,11.0,1315948200000.0
2092,-49.0,12.0,1279678220000.0
2093,-49.0,13.0,1234256400000.0
2094,-49.0,14.0,1183088250000.0
2095,-49.0,15.0,1128359000000.0
2096,-49.0,16.0,1072175780000.0
2097,-49.0,17.0,1016249380000.0
2098,-49.0,18.0,961892712000.0
2099,-49.0,19.0,910051377000.0
2100,-48.0,-30.0,973700465000.0
2101,-48.0,-29.0,999809090000.0
2102,-48.0,-28.0,1027821990000.0
2103,-48.0,-27.0,1057730790000.0
2104,-48.0,-26.0,1089438350000.0
2105,-48.0,-25.0,1122731560000.0
2106,-48.0,-24.0,1157242160000.0
2107,-48.0,-23.0,1192408510000.0
2108,-48.0,-22.0,1227428070000.0
2109,-48.0,-21.0,1261215290000.0
2110,-48.0,-20.0,1292370050000.0
2111,-48.0,-19.0,1319160910000.0
2112,-48.0,-18.0,1339553610000.0
2113,-48.0,-17.0,1349934250000.0
2114,-48.0,-16.0,1345889890000.0
